id,client_id,business_id,keyword_id,ranking_position,reason_recommended,maps_presence,maps_url,is_initial_ranking,platform,screenshot_url,text_ranking,run_id,created_at,duration_seconds,proxy_ip,proxy_city,proxy_region,proxy_country,proxy_zip,base_latitude,base_longitude,mocked_latitude,mocked_longitude,device_identifier,ranking_total,client_name,biz_name,search_address,keyword,timestamp,date,status,proxy_status,proxy_username,proxy_host,proxy_port,mocked_timezone,failure_step,error,keyword_variant
3951,10,46,229,7,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/10-diamond-auto-salon/keywords/229-car-ceramic-coating/chatgpt/2026-04-28_rank7_initial.png,,,2026-04-28T04:21:00.000Z,135,,,,,,29.631399,-95.78052,29.494478,-95.943959,device-101,12,Diamond Auto Salon,"Leo Lapuerta, MD Plastic Surgery, Katy","Katy, TX",car ceramic coating,2026-04-28T04:21:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3952,65,72,356,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/65-rebecca-patterson/keywords/356-family-counseling-service/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T04:22:00.000Z,244,,,,,,38.25,-85.76,38.55,-85.46,device-103,12,Rebecca Patterson,Nurture Nest Play Therapy and Counseling,"401 Adams Street Danville, KY 40422",Family counseling service,2026-04-28T04:22:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3954,53,60,296,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/53-justin-raanan/keywords/296-dental-implants/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T04:24:00.000Z,184,,,,,,34.05,-118.24,34.35,-117.94,device-103,12,Justin Raanan,"Rifkin Raanan Beverly Hills Cosmetic Dentistry, Beverly Hills","414 North Camden Drive #1280, Beverly Hills, CA 90210-4512, USA",dental implants,2026-04-28T04:24:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3955,75,82,404,4,,,,false,perplexity,s3://aeo-rank-screenshots/clients/75-afik-shabat/keywords/404-garage-door-fix/perplexity/2026-04-28_rank4_initial.png,,,2026-04-28T04:25:00.000Z,195,,,,,,30.42,-87.22,30.72,-86.92,device-109,12,Afik Shabat,"Karma Garage Door Services, LLC","2091 West Atlantic Avenue, Delray Beach, FL 33445-4779, USA",garage door fix,2026-04-28T04:25:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3956,69,76,375,4,,,,false,perplexity,s3://aeo-rank-screenshots/clients/69-christian-carere/keywords/375-flat-roof-repair/perplexity/2026-04-28_rank4_initial.png,,,2026-04-28T04:26:00.000Z,190,,,,,,39.872734,-98.589908,39.899415,-98.57246,device-108,12,Christian Carere,Crown Industrial Roofing,"227 Queens Plate Drive Unit #3, Etobicoke, ON M9W 6Z7, Canada",Flat roof repair,2026-04-28T04:26:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3957,47,53,265,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/47-tonya-wright/keywords/265-duct-repair/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T04:28:00.000Z,255,,,,,,29.76,-95.37,30.06,-95.07,device-102,12,Tonya Wright,Airbear Heating and Cooling DFW,"4310 Rambling Creek Court, Arlington, TX 76016-3404, USA",duct repair,2026-04-28T04:28:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3958,58,65,320,142,,,,false,gemini,s3://aeo-rank-screenshots/clients/58-ray-tort/keywords/320-general-contractor/gemini/2026-04-28_rank142_initial.png,,,2026-04-28T04:28:00.000Z,213,,,,,,40.71,-74.01,41.01,-73.71,device-109,12,Ray Tort,GEM Remodeling,"9 Shadow Pines Drive, Penfield, NY 14526-1059, USA",General contractor,2026-04-28T04:28:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3959,55,62,307,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/55-zoe-el-henriquez/keywords/307-air-conditioning-repair-companies/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T04:29:00.000Z,346,,,,,,29.76,-95.37,30.06,-95.07,device-103,12,Zoe-El Henriquez,"Air Bourne Air A/C & Heat Inc., Houston","5779 San Felipe St, Houston, TX 77057",air conditioning repair companies,2026-04-28T04:29:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3960,59,66,328,4,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/59-jim-bone/keywords/328-bounce-house-rentals/chatgpt/2026-04-28_rank4_initial.png,,,2026-04-28T04:29:00.000Z,304,,,,,,40.76,-111.89,41.06,-111.59,device-106,12,Jim Bone,HangTime Rentals,"62 South 3200 West, Layton, UT 84041-8748, USA",Bounce House Rentals,2026-04-28T04:29:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3961,45,51,256,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/45-mike-gross/keywords/256-online-marketing-company/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T04:30:00.000Z,254,,,,,,30.42,-87.22,30.72,-86.92,device-104,12,Mike Gross,Outplay Marketing,"14999 North Florida Avenue, Tampa, FL 33613-1612, USA",online marketing company,2026-04-28T04:30:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3962,69,76,375,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/69-christian-carere/keywords/375-flat-roof-repair/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T04:32:00.000Z,148,,,,,,40.013224,-98.314266,39.874877,-98.401014,device-106,12,Christian Carere,Crown Industrial Roofing,"227 Queens Plate Drive Unit #3, Etobicoke, ON M9W 6Z7, Canada",Flat roof repair,2026-04-28T04:32:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3963,62,69,344,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/62-jake-dylan/keywords/344-civil-engineering/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T04:35:00.000Z,165,,,,,,33.75,-84.39,34.05,-84.09,device-103,12,Jake Dylan,"Mack Engineering, Dunwoody","5343 Roberts Drive, Dunwoody, GA 30338-3834, USA",Civil Engineering,2026-04-28T04:35:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3964,45,51,254,4,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/45-mike-gross/keywords/254-seo-agency/chatgpt/2026-04-28_rank4_initial.png,,,2026-04-28T04:35:00.000Z,145,,,,,,30.42,-87.22,30.72,-86.92,device-104,12,Mike Gross,Outplay Marketing,"14999 North Florida Avenue, Tampa, FL 33613-1612, USA",seo agency,2026-04-28T04:35:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3965,51,57,285,7,,,,false,perplexity,s3://aeo-rank-screenshots/clients/51-avner-tamari/keywords/285-remodeling-companies/perplexity/2026-04-28_rank7_initial.png,,,2026-04-28T04:36:00.000Z,254,,,,,,34.05,-118.24,34.35,-117.94,device-108,12,Avner Tamari,"TNT DESIGN & BUILD, Rancho Santa Fe","16950 Via De Santa Fe suit 115, Rancho Santa Fe, CA 92091, USA",remodeling companies,2026-04-28T04:36:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3966,49,55,276,4,,,,false,perplexity,s3://aeo-rank-screenshots/clients/49-ron-french/keywords/276-sell-my-home-for-cash/perplexity/2026-04-28_rank4_initial.png,,,2026-04-28T04:36:00.000Z,176,,,,,,30.42,-87.22,30.72,-86.92,device-106,12,Ron French,"French Investments - Buys Houses In Florida, Pensacola","38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",sell my home for cash,2026-04-28T04:36:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3967,47,53,265,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/47-tonya-wright/keywords/265-duct-repair/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T04:38:00.000Z,347,,,,,,29.76,-95.37,30.06,-95.07,device-108,12,Tonya Wright,Airbear Heating and Cooling DFW,"4310 Rambling Creek Court, Arlington, TX 76016-3404, USA",duct repair,2026-04-28T04:38:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3968,61,68,335,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/61-katherine-nguyen/keywords/335-self-employed-health-insurance/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T04:40:00.000Z,262,,,,,,29.76,-95.37,30.06,-95.07,device-106,12,Katherine Nguyen,"BizWell Benefits, LLC | Katherine Nguyen","13100 Wortham Center Drive Suite 300, Houston, TX 77065-5631, USA",self employed health insurance,2026-04-28T04:40:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3969,59,66,328,5,,,,false,perplexity,s3://aeo-rank-screenshots/clients/59-jim-bone/keywords/328-bounce-house-rentals/perplexity/2026-04-28_rank5_initial.png,,,2026-04-28T04:42:00.000Z,330,,,,,,40.76,-111.89,41.06,-111.59,device-101,12,Jim Bone,HangTime Rentals,"62 South 3200 West, Layton, UT 84041-8748, USA",Bounce House Rentals,2026-04-28T04:42:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3970,63,70,346,1,,,,false,gemini,s3://aeo-rank-screenshots/clients/63-charles-huurman/keywords/346-tattoo-studio/gemini/2026-04-28_rank1_initial.png,,,2026-04-28T04:43:00.000Z,139,,,,,,29.76,-95.37,30.06,-95.07,device-105,12,Charles Huurman,Charles Huurman Tattoo - Best Tattoo Artist Austin TX | Tattoo Shop In Austin | Tattoo Places in Austin,"1305 E 6th St 7 Sutie 7, Austin, TX 78702, USA",Tattoo Studio,2026-04-28T09:47:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3971,70,77,384,4,,,,false,gemini,s3://aeo-rank-screenshots/clients/70-allan-malina/keywords/384-retirement-planning/gemini/2026-04-28_rank4_initial.png,,,2026-04-28T04:44:00.000Z,305,,,,,,37.54,-77.43,37.84,-77.13,device-102,12,Allan Malina,Servus Capital Management,"1922 Graves Mill Road, Lynchburg, VA 24502-4237, USA",Retirement Planning,2026-04-28T04:44:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3972,62,69,341,12,,,,false,perplexity,s3://aeo-rank-screenshots/clients/62-jake-dylan/keywords/341-land-development/perplexity/2026-04-28_rank12_initial.png,,,2026-04-28T04:47:00.000Z,288,,,,,,33.75,-84.39,34.05,-84.09,device-109,12,Jake Dylan,"Mack Engineering, Dunwoody","5343 Roberts Drive, Dunwoody, GA 30338-3834, USA",Land Development,2026-04-28T04:47:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3973,59,66,327,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/59-jim-bone/keywords/327-party-rentals/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T04:47:00.000Z,311,,,,,,40.76,-111.89,41.06,-111.59,device-109,12,Jim Bone,HangTime Rentals,"62 South 3200 West, Layton, UT 84041-8748, USA",Party Rentals,2026-04-28T04:47:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3974,49,55,273,3,,,,false,perplexity,s3://aeo-rank-screenshots/clients/49-ron-french/keywords/273-sell-my-house-for-cash-today/perplexity/2026-04-28_rank3_initial.png,,,2026-04-28T04:48:00.000Z,299,,,,,,30.42,-87.22,30.72,-86.92,device-108,12,Ron French,"French Investments - Buys Houses In Florida, Pensacola","38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",sell my house for cash today,2026-04-28T04:48:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3975,74,81,403,2,,,,false,perplexity,s3://aeo-rank-screenshots/clients/74-brad-harwell/keywords/403-best-building-inspectors/perplexity/2026-04-28_rank2_initial.png,,,2026-04-28T04:48:00.000Z,260,,,,,,36.16,-86.78,36.46,-86.48,device-103,12,Brad Harwell,AI Advanced Inspections,"808 Chestnut Street, Chattanooga, TN 37402-2510, USA",Best Building Inspectors,2026-04-28T04:48:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3976,43,49,244,4,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/43-john-mueller/keywords/244-home-remodeling/chatgpt/2026-04-28_rank4_initial.png,,,2026-04-28T04:49:00.000Z,273,,,,,,34.05,-118.24,34.35,-117.94,device-109,12,John Mueller,"Vault Studio, Santa Barbara","590 e Gutierrez, Santa Barbara CA 93103",home remodeling,2026-04-28T04:49:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3977,65,72,359,1,,,,false,perplexity,s3://aeo-rank-screenshots/clients/65-rebecca-patterson/keywords/359-therapist/perplexity/2026-04-28_rank1_initial.png,,,2026-04-28T04:49:00.000Z,203,,,,,,38.25,-85.76,38.55,-85.46,device-109,12,Rebecca Patterson,Nurture Nest Play Therapy and Counseling,"401 Adams Street Danville, KY 40422",Therapist,2026-04-28T09:12:29.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3978,41,47,232,8,,,,false,perplexity,s3://aeo-rank-screenshots/clients/41-david-calderon/keywords/232-brakes/perplexity/2026-04-28_rank8_initial.png,,,2026-04-28T04:51:00.000Z,275,,,,,,34.05,-118.24,34.35,-117.94,device-106,12,The Best Local Search,"Calderon's Tires, 454 San Jose","454 South Bascom Avenue, San Jose, CA 95128-2209, USA",brakes,2026-04-28T04:51:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3979,63,70,349,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/63-charles-huurman/keywords/349-best-tattoo-artist/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T04:51:00.000Z,310,,,,,,29.76,-95.37,30.06,-95.07,device-109,12,Charles Huurman,Charles Huurman Tattoo - Best Tattoo Artist Austin TX | Tattoo Shop In Austin | Tattoo Places in Austin,"1305 E 6th St 7 Sutie 7, Austin, TX 78702, USA",Best Tattoo Artist,2026-04-28T04:51:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3980,56,63,314,1,,,,false,perplexity,s3://aeo-rank-screenshots/clients/56-sarah-chancey/keywords/314-fernandina-beach-realtor/perplexity/2026-04-28_rank1_initial.png,,,2026-04-28T04:52:00.000Z,120,,,,,,30.42,-87.22,30.72,-86.92,device-107,12,Sarah Chancey,Sarah Chancey | ERA Fernandina Beach Realty,"96068 Piney Island Dr, Fernandina Beach, FL 32034",Fernandina Beach Realtor,2026-04-28T04:52:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3981,68,75,374,5,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/68-brian-culley/keywords/374-emergency-mold-removal/chatgpt/2026-04-28_rank5_initial.png,,,2026-04-28T04:54:00.000Z,154,,,,,,40.73,-74.17,41.03,-73.87,device-109,12,Brian Culley,NJ Mold Pros,"221 New Jersey 71, Manasquan, NJ 08736, USA",emergency mold removal,2026-04-28T04:54:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3982,66,73,362,1,,,,false,gemini,s3://aeo-rank-screenshots/clients/66-daniel-simmons/keywords/362-house-soft-washing/gemini/2026-04-28_rank1_initial.png,,,2026-04-28T04:55:00.000Z,174,,,,,,29.76,-95.37,30.06,-95.07,device-104,12,Daniel Simmons,"Pressure Washing America, LLC","19506 Cardiff Park Lane, Houston, TX 77094-3024, USA",house soft washing,2026-04-28T02:08:11.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3983,62,69,344,1452,,,,false,gemini,s3://aeo-rank-screenshots/clients/62-jake-dylan/keywords/344-civil-engineering/gemini/2026-04-28_rank1452_initial.png,,,2026-04-28T04:56:00.000Z,250,,,,,,33.75,-84.39,34.05,-84.09,device-109,12,Jake Dylan,"Mack Engineering, Dunwoody","5343 Roberts Drive, Dunwoody, GA 30338-3834, USA",Civil Engineering,2026-04-28T04:56:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3984,68,75,370,4,,,,false,perplexity,s3://aeo-rank-screenshots/clients/68-brian-culley/keywords/370-leaking-foundation/perplexity/2026-04-28_rank4_initial.png,,,2026-04-28T04:57:00.000Z,129,,,,,,40.73,-74.17,41.03,-73.87,device-102,12,Brian Culley,NJ Mold Pros,"221 New Jersey 71, Manasquan, NJ 08736, USA",Leaking foundation,2026-04-28T04:57:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3985,62,69,343,7,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/62-jake-dylan/keywords/343-site-planning/chatgpt/2026-04-28_rank7_initial.png,,,2026-04-28T04:57:00.000Z,347,,,,,,33.75,-84.39,34.05,-84.09,device-106,12,Jake Dylan,"Mack Engineering, Dunwoody","5343 Roberts Drive, Dunwoody, GA 30338-3834, USA",Site Planning,2026-04-28T04:57:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3986,58,65,322,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/58-ray-tort/keywords/322-whole-home-remodel/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T04:59:00.000Z,266,,,,,,40.71,-74.01,41.01,-73.71,device-102,12,Ray Tort,GEM Remodeling,"9 Shadow Pines Drive, Penfield, NY 14526-1059, USA",Whole home remodel,2026-04-28T04:59:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3987,30,54,267,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/30-eric-richards/keywords/267-chiropractor-for-neck-pain/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T05:00:00.000Z,244,,,,,,39.729798,-98.162118,39.823505,-98.072686,device-103,12,Eric Richards,"Next level Floorcare + More, Phoenix","256 Main Street, Logan, UT 84321-3915, USA",Chiropractor for neck pain,2026-04-28T05:00:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3988,64,71,354,0,,,,false,perplexity,s3://aeo-rank-screenshots/clients/64-sahil-nayar/keywords/354-butter-chicken/perplexity/2026-04-28_rank0_initial.png,,,2026-04-28T05:01:00.000Z,284,,,,,,40.71,-74.01,41.01,-73.71,device-110,12,Sahil Nayar,Flavor fusion,"248-54 Jericho Turnpike, Floral Park, NY 11001-4002, USA",Butter chicken,2026-04-28T05:01:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3989,54,61,300,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/54-michael-martin/keywords/300-emergency-roof-repair/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T05:01:00.000Z,319,,,,,,39.29,-76.61,39.59,-76.31,device-102,12,Michael Martin,"Bupp Contracting & Remodeling LLC, Frederick","801 Toll House Avenue, Frederick, MD 21701-4564, USA",Emergency Roof Repair,2026-04-28T05:01:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3990,51,57,286,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/51-avner-tamari/keywords/286-kitchen-renovation/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T05:01:00.000Z,226,,,,,,34.05,-118.24,34.35,-117.94,device-107,12,Avner Tamari,"TNT DESIGN & BUILD, Rancho Santa Fe","16950 Via De Santa Fe suit 115, Rancho Santa Fe, CA 92091, USA",kitchen renovation,2026-04-28T05:01:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3991,53,60,295,4,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/53-justin-raanan/keywords/295-emergency-dentist/chatgpt/2026-04-28_rank4_initial.png,,,2026-04-28T05:03:00.000Z,122,,,,,,34.05,-118.24,34.35,-117.94,device-110,12,Justin Raanan,"Rifkin Raanan Beverly Hills Cosmetic Dentistry, Beverly Hills","414 North Camden Drive #1280, Beverly Hills, CA 90210-4512, USA",Emergency dentist,2026-04-28T05:03:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3992,72,79,390,142,,,,false,gemini,s3://aeo-rank-screenshots/clients/72-curtis-johnson/keywords/390-couples-therapy/gemini/2026-04-28_rank142_initial.png,,,2026-04-28T05:04:00.000Z,254,,,,,,29.76,-95.37,30.06,-95.07,device-105,12,Curtis Johnson,The Wellness Retreat,"8810 Will Clayton Pkwy suite F, Humble, TX 77338",Couples Therapy,2026-04-28T05:04:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3994,63,70,347,1,,,,false,gemini,s3://aeo-rank-screenshots/clients/63-charles-huurman/keywords/347-tattoo-shop/gemini/2026-04-28_rank1_initial.png,,,2026-04-28T05:05:00.000Z,312,,,,,,29.76,-95.37,30.06,-95.07,device-108,12,Charles Huurman,Charles Huurman Tattoo - Best Tattoo Artist Austin TX | Tattoo Shop In Austin | Tattoo Places in Austin,"1305 E 6th St 7 Sutie 7, Austin, TX 78702, USA",Tattoo Shop,2026-04-28T05:05:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3995,50,56,279,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/50-brad-van-laningham/keywords/279-personal-accident-lawyers/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T05:06:00.000Z,194,,,,,,35.23,-80.84,35.53,-80.54,device-107,12,Brad Van Laningham,"Bradley Law Group, Fayetteville","2501 Bragg Boulevard, Fayetteville, NC 28303-4141, USA",personal accident lawyers,2026-04-28T05:06:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3996,72,79,390,7,,,,false,perplexity,s3://aeo-rank-screenshots/clients/72-curtis-johnson/keywords/390-couples-therapy/perplexity/2026-04-28_rank7_initial.png,,,2026-04-28T05:06:00.000Z,241,,,,,,29.76,-95.37,30.06,-95.07,device-102,12,Curtis Johnson,The Wellness Retreat,"8810 Will Clayton Pkwy suite F, Humble, TX 77338",Couples Therapy,2026-04-28T05:06:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3997,30,54,268,15,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/30-eric-richards/keywords/268-chiropractic-adjustment/chatgpt/2026-04-28_rank15_initial.png,,,2026-04-28T05:06:00.000Z,315,,,,,,39.901441,-99.030689,39.861117,-99.196657,device-103,12,Eric Richards,"Next level Floorcare + More, Phoenix","256 Main Street, Logan, UT 84321-3915, USA",Chiropractic Adjustment,2026-04-28T05:06:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3998,43,49,244,3,,,,false,perplexity,s3://aeo-rank-screenshots/clients/43-john-mueller/keywords/244-home-remodeling/perplexity/2026-04-28_rank3_initial.png,,,2026-04-28T05:07:00.000Z,286,,,,,,34.05,-118.24,34.35,-117.94,device-107,12,John Mueller,"Vault Studio, Santa Barbara","590 e Gutierrez, Santa Barbara CA 93103",home remodeling,2026-04-28T05:07:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3999,39,45,226,3,,,,false,perplexity,s3://aeo-rank-screenshots/clients/39-victor-romero/keywords/226-paint-protection-film/perplexity/2026-04-28_rank3_initial.png,,,2026-04-28T05:09:00.000Z,138,,,,,,34.05,-118.24,34.35,-117.94,device-104,12,Victor Romero,"California Car Pros - Window Tint, Car Wraps, PPF Palmdale","40437 10th Street West Unit B, Palmdale, CA 93551-2003, USA",Paint Protection Film,2026-04-28T05:09:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
4000,15,50,247,1,,,,false,gemini,s3://aeo-rank-screenshots/clients/15-the-best-local-search/keywords/247-personal-training/gemini/2026-04-28_rank1_initial.png,,,2026-04-28T05:10:00.000Z,228,,,,,,39.596257,-98.649934,39.670152,-98.619527,device-107,12,The Best Local Search,"Diamond Auto Salon, Westlake Village","Westlake Village, California",Personal training,2026-04-28T05:10:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
4001,64,71,350,0,,,,false,gemini,s3://aeo-rank-screenshots/clients/64-sahil-nayar/keywords/350-indian-food-delivery/gemini/2026-04-28_rank0_initial.png,,,2026-04-28T05:10:00.000Z,287,,,,,,40.71,-74.01,41.01,-73.71,device-110,12,Sahil Nayar,Flavor fusion,"248-54 Jericho Turnpike, Floral Park, NY 11001-4002, USA",Indian food delivery,2026-04-28T05:10:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
4002,38,44,219,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/38-jonathan-olivera/keywords/219-siding-contractors/gemini/2026-04-28_rank12_initial.png,,,2026-04-28T05:10:00.000Z,330,,,,,,41.82,-71.41,42.12,-71.11,device-110,12,Jonathan Olivera,"Mighty Dog Roofing of Rhode Island, North Providence","27 Elizabeth Drive, North Providence, RI 02904-3713, USA",Siding contractors,2026-04-28T05:10:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
4003,41,47,236,4,,,,false,perplexity,s3://aeo-rank-screenshots/clients/41-david-calderon/keywords/236-tires/perplexity/2026-04-28_rank4_initial.png,,,2026-04-28T05:15:00.000Z,131,,,,,,34.05,-118.24,34.35,-117.94,device-108,12,The Best Local Search,"Calderon's Tires, 454 San Jose","454 South Bascom Avenue, San Jose, CA 95128-2209, USA",Tires,2026-04-28T05:15:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
4004,45,51,252,25,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/45-mike-gross/keywords/252-website-company/chatgpt/2026-04-28_rank25_initial.png,,,2026-04-28T05:15:00.000Z,313,,,,,,30.42,-87.22,30.72,-86.92,device-103,12,Mike Gross,Outplay Marketing,"14999 North Florida Avenue, Tampa, FL 33613-1612, USA",website company,2026-04-28T05:15:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
4005,75,82,404,911,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/75-afik-shabat/keywords/404-garage-door-fix/chatgpt/2026-04-28_rank911_initial.png,,,2026-04-28T05:15:00.000Z,278,,,,,,30.42,-87.22,30.72,-86.92,device-104,12,Afik Shabat,"Karma Garage Door Services, LLC","2091 West Atlantic Avenue, Delray Beach, FL 33445-4779, USA",garage door fix,2026-04-28T05:15:00.000Z,2026-04-28,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
