id,client_id,business_id,keyword_id,ranking_position,reason_recommended,maps_presence,maps_url,is_initial_ranking,platform,screenshot_url,text_ranking,run_id,created_at,duration_seconds,proxy_ip,proxy_city,proxy_region,proxy_country,proxy_zip,base_latitude,base_longitude,mocked_latitude,mocked_longitude,device_identifier,ranking_total,client_name,biz_name,search_address,keyword,timestamp,date,status,proxy_status,proxy_username,proxy_host,proxy_port,mocked_timezone,failure_step,error,keyword_variant
3423,5,8,52,5,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,282,,,,,,30.464082,-86.933588,30.467131,-87.125454,device-101,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Houston, TX",tummy tuck houston,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3424,5,9,54,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,181,,,,,,30.306881,-87.346698,30.405808,-87.40386,device-106,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",facelift webster,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3425,5,9,57,1,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,131,,,,,,30.652941,-87.091743,30.761542,-86.997668,device-103,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",breast implants,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3426,5,8,51,4,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,281,,,,,,30.272299,-87.381453,30.329417,-87.249299,device-108,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Houston, TX",tummy tuck,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3428,5,9,54,2,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,241,,,,,,29.963806,-87.52053,29.780569,-87.347182,device-109,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",facelift webster,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3429,5,9,57,2,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,189,,,,,,30.173314,-86.966709,30.049755,-87.023919,device-106,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",breast implants,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3433,5,9,54,1,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,234,,,,,,30.580919,-87.413504,30.621968,-87.443058,device-106,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",facelift webster,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3434,5,9,57,4,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,139,,,,,,29.962355,-86.849963,29.903379,-86.650703,device-101,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",breast implants,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3436,5,10,59,1,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,212,,,,,,30.768669,-87.041911,30.743938,-87.191419,device-106,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",body contouring,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3439,5,10,62,1,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,318,,,,,,29.945913,-87.533952,29.953011,-87.368535,device-105,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",breast augmentation,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3440,5,10,59,4,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,151,,,,,,30.18029,-87.273727,30.378836,-87.359496,device-104,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",body contouring,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3441,5,10,63,1,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,290,,,,,,30.055728,-87.645948,29.924791,-87.5606,device-106,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",cosmetic surgery,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3443,5,10,62,4,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,126,,,,,,30.281492,-87.495758,30.475545,-87.378932,device-108,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",breast augmentation,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3444,5,10,60,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,346,,,,,,30.280897,-87.147723,30.267859,-86.954518,device-110,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",best plastic surgeon,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3445,5,10,63,4,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,330,,,,,,30.006215,-87.410709,30.206053,-87.323161,device-107,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",cosmetic surgery,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3446,5,10,60,2,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,208,,,,,,30.494901,-87.594673,30.421712,-87.765007,device-109,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",best plastic surgeon,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3447,5,10,59,8,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,248,,,,,,30.048335,-86.890946,30.068856,-86.855832,device-107,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",body contouring,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3449,5,10,62,7,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,184,,,,,,30.854738,-87.49453,31.033731,-87.486971,device-102,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",breast augmentation,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3450,5,10,63,1,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,284,,,,,,30.116302,-86.763648,30.026082,-86.713639,device-109,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",cosmetic surgery,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3451,5,10,60,3,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,130,,,,,,30.088636,-86.778393,29.950314,-86.7149,device-110,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Katy, TX",best plastic surgeon,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3452,4,5,30,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,316,,,,,,40.155236,-99.051627,39.973421,-98.995045,device-104,12,Mark Tegenkamp,MY EYE GUY EXAMS @ COFFEE GUY Underground,"Pensacola, FL",optomotrist,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3453,4,5,30,1,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,243,,,,,,39.902137,-98.461892,39.714252,-98.306293,device-105,12,Mark Tegenkamp,MY EYE GUY EXAMS @ COFFEE GUY Underground,"Pensacola, FL",optomotrist,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3454,4,5,33,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,232,,,,,,39.574878,-98.272651,39.537315,-98.291233,device-103,12,Mark Tegenkamp,MY EYE GUY EXAMS @ COFFEE GUY Underground,"Pensacola, FL",same day eye exam,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3455,4,5,33,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,222,,,,,,39.745622,-98.615558,39.681699,-98.75809,device-106,12,Mark Tegenkamp,MY EYE GUY EXAMS @ COFFEE GUY Underground,"Pensacola, FL",same day eye exam,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Denver,ranking_extraction,no ranking position found,
3456,4,5,30,8,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,188,,,,,,39.460766,-98.70946,39.485427,-98.781813,device-102,12,Mark Tegenkamp,MY EYE GUY EXAMS @ COFFEE GUY Underground,"Pensacola, FL",optomotrist,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3457,4,5,33,10,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,341,,,,,,39.779596,-98.939122,39.599838,-98.760968,device-104,12,Mark Tegenkamp,MY EYE GUY EXAMS @ COFFEE GUY Underground,"Pensacola, FL",same day eye exam,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3474,5,8,47,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,252,,,,,,30.123892,-87.21818,30.168483,-87.229538,device-103,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Houston, TX",botox,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3475,5,9,56,5,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,237,,,,,,30.127342,-87.39495,30.192232,-87.38476,device-103,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Houston, TX",brazilian butt lift,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3477,5,8,47,7,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,300,,,,,,30.112264,-87.473481,30.135499,-87.583534,device-105,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Houston, TX",botox,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3478,5,9,56,4,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,151,,,,,,30.127278,-87.015012,30.054094,-87.07549,device-105,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Houston, TX",brazilian butt lift,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3480,5,8,47,12,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,174,,,,,,29.962066,-86.764686,29.793678,-86.595082,device-108,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Houston, TX",botox,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3481,5,9,56,7,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,277,,,,,,30.122068,-87.181422,30.295278,-87.102954,device-102,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Houston, TX",brazilian butt lift,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3483,5,8,50,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,260,,,,,,30.020198,-87.389706,30.00916,-87.31723,device-101,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",mommy makeover,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3485,5,8,50,12,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,179,,,,,,30.119456,-86.756086,30.047923,-86.697727,device-110,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",mommy makeover,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3487,5,8,50,7,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,311,,,,,,30.757605,-86.786077,30.572141,-86.651596,device-103,12,"Leo Lapuerta, MD","Leo Lapuerta, MD Plastic Surgery","Pearland, TX",mommy makeover,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3489,4,6,34,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,239,,,,,,39.784349,-98.438688,39.794076,-98.282984,device-109,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",eye doctor,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3491,4,6,38,1,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,339,,,,,,40.066618,-98.289232,40.09373,-98.186319,device-110,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",walk in eye exam,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3493,4,6,34,1,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,234,,,,,,40.311685,-98.602546,40.486015,-98.799814,device-104,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",eye doctor,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3495,4,5,31,1,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,295,,,,,,39.689552,-98.843697,39.756667,-98.857539,device-107,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",eye exam,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3497,4,6,38,4,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,299,,,,,,39.944625,-98.860871,39.798053,-98.999597,device-107,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",walk in eye exam,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3499,4,6,34,4,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,264,,,,,,40.08474,-98.206865,39.917488,-98.228166,device-102,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",eye doctor,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3501,4,5,31,1,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,350,,,,,,40.184486,-98.638159,40.256604,-98.551392,device-102,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",eye exam,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3503,4,6,38,2,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,310,,,,,,39.888797,-98.407232,39.812065,-98.598524,device-101,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",walk in eye exam,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3504,4,7,42,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,240,,,,,,39.547901,-99.00697,39.51738,-98.926817,device-102,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",contact lenses,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3506,4,5,31,4,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,150,,,,,,39.71248,-98.21038,39.875187,-98.260122,device-106,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",eye exam,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3507,4,7,42,4,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,313,,,,,,39.508474,-98.542742,39.520011,-98.451598,device-101,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",contact lenses,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3508,4,6,35,4,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,183,,,,,,39.352735,-98.781637,39.422135,-98.763859,device-104,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",optometrist,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,,,
3509,4,7,42,4,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,327,,,,,,39.790625,-98.924879,39.666017,-98.774795,device-101,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",contact lenses,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3510,4,6,35,2,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,137,,,,,,39.990198,-98.465077,40.164693,-98.30946,device-104,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",optometrist,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3511,4,6,35,1,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,309,,,,,,39.430897,-99.046424,39.470011,-98.965109,device-104,12,Mark Tegenkamp,My EYE GUY Coffee Guy,"Pensacola, FL",optometrist,2026-04-23T03:17:52.770Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3538,8,13,75,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,247,,,,,,29.639264,-95.317299,29.46171,-95.513518,device-102,12,Green Hippo Media,"West Valley Naturopathic Center, Goodyear","Goodyear, Arizona",detox iv therapy,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,ranking_extraction,no ranking position found,
3543,10,15,88,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,313,,,,,,29.42245,-95.629528,29.55631,-95.673865,device-107,12,Diamond Auto Salon,"Diamond Auto Salon, Westlake Village","Westlake Village, California",color ppf,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Denver,ranking_extraction,no ranking position found,
3555,11,59,290,12,,,,false,gemini,s3://aeo-rank-screenshots/clients/11-36-pixels/keywords/290-weed-delivery/gemini/2026-04-23_rank12_initial.png,,,2026-04-23T03:17:52.770Z,147,,,,,,40.71,-74.01,41.01,-73.71,device-108,12,36 Pixels,"Green Therapy NYC Weed Delivery LLC, New York","New York, New York",Weed Delivery,2026-04-23T02:38:34.000Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,,,
3561,11,59,290,7,,,,false,chatgpt,s3://aeo-rank-screenshots/clients/11-36-pixels/keywords/290-weed-delivery/chatgpt/2026-04-23_rank7_initial.png,,,2026-04-23T03:17:52.770Z,301,,,,,,40.71,-74.01,41.01,-73.71,device-108,12,36 Pixels,"Green Therapy NYC Weed Delivery LLC, New York","New York, New York",Weed Delivery,2026-04-23T01:46:22.000Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/New_York,,,
3567,10,15,89,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,147,,,,,,29.872678,-95.30678,29.93069,-95.248082,device-107,12,Diamond Auto Salon,"Diamond Auto Salon, Westlake Village","Westlake Village, California",ppf,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Denver,ranking_extraction,no ranking position found,
3572,11,59,290,4,,,,false,perplexity,s3://aeo-rank-screenshots/clients/11-36-pixels/keywords/290-weed-delivery/perplexity/2026-04-23_rank4_initial.png,,,2026-04-23T03:17:52.770Z,327,,,,,,40.71,-74.01,41.01,-73.71,device-101,12,36 Pixels,"Green Therapy NYC Weed Delivery LLC, New York","New York, New York",Weed Delivery,2026-04-23T04:41:51.000Z,2026-04-23,success,CONNECTED,anon,gate.decodo.com,10001,America/Denver,,,
3573,11,16,93,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,293,,,,,,40.71,-74.01,41.01,-73.71,device-102,12,36 Pixels,"Green Therapy NYC Weed Delivery LLC, New York","New York, New York",Weed Delivery NYC,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Denver,ranking_extraction,no ranking position found,
3575,12,17,96,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,221,,,,,,33.976369,-118.277946,34.095472,-118.226042,device-107,12,David McCuloch,"List For 1% Real Estate Group, Lawrenceville"," Lawrenceville, GA",flat fee mls,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,ranking_extraction,no ranking position found,
3593,13,18,102,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,191,,,,,,39.469235,-98.87338,39.352012,-99.049637,device-109,12,YOR Construction,"YOR Construction, Los Angeles","Valley Village, CA",Roofing Contractor,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Denver,ranking_extraction,no ranking position found,
3613,13,18,103,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,285,,,,,,40.060009,-98.728464,40.031765,-98.612034,device-105,12,YOR Construction,"YOR Construction, Los Angeles","Valley Village, CA",KITCHEN REMODELING,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,ranking_extraction,no ranking position found,
3632,15,20,113,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,137,,,,,,40.003326,-99.027328,39.8926,-99.021018,device-107,12,The Best Local Search,"GYMGUYZ Silicon Valley, Palo Alto","Palo Alto, CA",Senior fitness and fall prevention training,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/New_York,ranking_extraction,no ranking position found,
3645,18,23,128,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,333,,,,,,33.707615,-118.053945,33.83817,-117.975194,device-104,12,Daniels Mobile Detailing,"Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester","Valley Village, CA",mobile detailing near me,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/New_York,ranking_extraction,no ranking position found,
3654,16,21,117,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,225,,,,,,40.213424,-99.045351,40.261094,-99.147037,device-108,12,Utility Connect,"Utility Connect, The Colony","The Colony, TX",house concierge service,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Denver,ranking_extraction,no ranking position found,
3686,8,13,77,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,135,,,,,,29.446583,-95.825383,29.422479,-95.920023,device-110,12,Green Hippo Media,"West Valley Naturopathic Center, Goodyear","Goodyear, Arizona",iv therapy,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Denver,ranking_extraction,no ranking position found,
3687,8,13,78,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,178,,,,,,29.411131,-95.173529,29.249812,-95.106273,device-110,12,Green Hippo Media,"West Valley Naturopathic Center, Goodyear","Goodyear, Arizona",prp,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,ranking_extraction,no ranking position found,
3688,10,15,89,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,345,,,,,,29.813602,-95.029203,29.940964,-95.06175,device-110,12,Diamond Auto Salon,"Diamond Auto Salon, Westlake Village","Westlake Village, California",ppf,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,ranking_extraction,no ranking position found,
3689,11,16,95,,,,,false,gemini,,,,2026-04-23T03:17:52.770Z,248,,,,,,40.71,-74.01,41.01,-73.71,device-101,12,36 Pixels,"Green Therapy NYC Weed Delivery LLC, New York","New York, New York",Same Day Weed Delivery NYC,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Los_Angeles,ranking_extraction,no ranking position found,
3690,11,16,95,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,313,,,,,,40.71,-74.01,41.01,-73.71,device-102,12,36 Pixels,"Green Therapy NYC Weed Delivery LLC, New York","New York, New York",Same Day Weed Delivery NYC,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,ranking_extraction,no ranking position found,
3691,11,16,95,,,,,false,perplexity,,,,2026-04-23T03:17:52.770Z,326,,,,,,40.71,-74.01,41.01,-73.71,device-104,12,36 Pixels,"Green Therapy NYC Weed Delivery LLC, New York","New York, New York",Same Day Weed Delivery NYC,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,ranking_extraction,no ranking position found,
3692,15,20,113,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,333,,,,,,39.522726,-99.037324,39.354073,-98.964074,device-103,12,The Best Local Search,"GYMGUYZ Silicon Valley, Palo Alto","Palo Alto, CA",Senior fitness and fall prevention training,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/Chicago,ranking_extraction,no ranking position found,
3693,18,23,127,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,262,,,,,,34.145048,-118.420251,34.235889,-118.297313,device-107,12,Daniels Mobile Detailing,"Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester","Valley Village, CA",auto detailing near me,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/New_York,ranking_extraction,no ranking position found,
3694,21,26,141,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,270,,,,,,29.657355,-95.543873,29.567835,-95.56061,device-110,12,Scott Kincaide,"KDR Dumpster Rental, Garden City","The Colony, TX",waste dumpster rental,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/New_York,ranking_extraction,no ranking position found,
3695,22,28,155,,,,,false,chatgpt,,,,2026-04-23T03:17:52.770Z,264,,,,,,41.522562,-81.770406,41.488339,-81.911126,device-102,12,GameTruck,"GameTruck Portland, Portland","Stow, OH",birthday party ideas,2026-04-23T03:17:52.770Z,2026-04-23,error,CONNECTED,anon,gate.decodo.com,10001,America/New_York,ranking_extraction,no ranking position found,
